"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003363697","00400202","第２７表　設置者別社会教育費（支出項目別）１　総額",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363698","00400202","第２７表　設置者別社会教育費（支出項目別）２　図書館",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363699","00400202","第２７表　設置者別社会教育費（支出項目別）３　博物館",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363700","00400202","第２７表　設置者別社会教育費（支出項目別）４　体育施設",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363701","00400202","第２７表　設置者別社会教育費（支出項目別）５　青少年教育施設",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363702","00400202","第２７表　設置者別社会教育費（支出項目別）６　女性教育施設",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363703","00400202","第２７表　設置者別社会教育費（支出項目別）７　文化会館",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363704","00400202","第２７表　設置者別社会教育費（支出項目別）８　その他の社会教育施設",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363705","00400202","第２７表　設置者別社会教育費（支出項目別）９　教育委員会が行った社会教育活動",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363706","00400202","第２７表　設置者別社会教育費（支出項目別）１０　文化財保護",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363707","00400202","第２８表　設置者別教育行政費（支出項目別）（１）都道府県　（２）市町村(組合)",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003363708","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）１　総額",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003363709","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）２　体育施設",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003363710","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）３　青少年施設",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003363711","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）４　女性関連施設",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003363712","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）５　文化会館",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003363713","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）６　その他の生涯学習関連施設",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003363714","00400202","第３０表　都道府県・市町村の教育費の基準財政需要額に対する実支出額の比率",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","基準財政需要額との比較","基準財政需要額との比較","-",,"2019-12-24"
"0003363715","00400202","第３１表　都道府県・市町村の教育費の基準財政需要額に対する実支出額の比率",NA,"地方教育費調査","平成２９年度","地方教育費調査(平成２８会計年度)","基準財政需要額との比較","基準財政需要額との比較","-",,"2019-12-24"
"0003363877","00400202","総括教育委員会数",NA,"地方教育費調査","平成２９年度","教育行政調査（平成２９年５月１日現在）","総括",NA,"-",,"2019-12-25"
"0003363878","00400202","第１表　人口規模別，教育委員会類型別の市町村教育委員会数ａ　委員（人制）別",NA,"地方教育費調査","平成２９年度","教育行政調査（平成２９年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363879","00400202","第１表　人口規模別，教育委員会類型別の市町村教育委員会数ｂ　都道府県別",NA,"地方教育費調査","平成２９年度","教育行政調査（平成２９年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363880","00400202","第２表　性別，年齢別，保護者別，職業別，教職経験別，他の教育委員会委員との兼務別，新任等の別，在職期間別の教育委員数ａ　人口規模別",NA,"地方教育費調査","平成２９年度","教育行政調査（平成２９年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363881","00400202","第２表　性別，年齢別，保護者別，職業別，教職経験別，他の教育委員会委員との兼務別，新任等の別，在職期間別の教育委員数ｂ　都道府県別",NA,"地方教育費調査","平成２９年度","教育行政調査（平成２９年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363882","00400202","第３表　職業の種類（中分類）別教育委員数ａ　人口規模別",NA,"地方教育費調査","平成２９年度","教育行政調査（平成２９年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363883","00400202","第３表　職業の種類（中分類）別教育委員数ｂ　年齢別",NA,"地方教育費調査","平成２９年度","教育行政調査（平成２９年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363884","00400202","第３表　職業の種類（中分類）別教育委員数ｃ　都道府県別",NA,"地方教育費調査","平成２９年度","教育行政調査（平成２９年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363885","00400202","第４表　教育委員の報酬金額段階別の市町村教育委員会数　－人口規模別－",NA,"地方教育費調査","平成２９年度","教育行政調査（平成２９年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
"0003363886","00400202","第５表　性別，年齢別，保護者別，直前歴別，教職経験別，教育行政経験別，一般行政経験別，在職期間別，給与月額段階別，他の教育委員会教育長との兼務別の教育長数　－人口規模別－",NA,"地方教育費調査","平成２９年度","教育行政調査（平成２９年５月１日現在）","市町村教育委員会",NA,"-",,"2019-12-25"
