"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003379510","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201107-201109","2025-05-27"
"0003379511","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201104-201106","2025-05-27"
"0003379512","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201101-201103","2025-05-27"
"0003379513","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201010-201012","2025-05-27"
"0003379514","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201007-201009","2025-05-27"
"0003379515","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201004-201006","2025-05-27"
"0003379516","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201001-201003","2025-05-27"
"0003379517","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200910-200912","2025-05-27"
"0003379518","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200907-200909","2025-05-27"
"0003379519","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200904-200906","2025-05-27"
"0003379520","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200901-200903","2025-05-27"
"0003379521","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200810-200812","2025-05-27"
"0003379522","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200807-200809","2025-05-27"
"0003379523","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200804-200806","2025-05-27"
"0003379524","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200801-200803","2025-05-27"
"0003379525","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200710-200712","2025-05-27"
"0003379526","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200707-200709","2025-05-27"
"0003379527","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200704-200706","2025-05-27"
"0003379528","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200701-200703","2025-05-27"
"0003379529","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200610-200612","2025-05-27"
"0003379530","00100409","財貨・サービス別の輸出入 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200607-200609","2025-05-27"
"0003379531","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201810-201812","2025-05-27"
"0003379532","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201807-201809","2025-05-27"
"0003379533","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201804-201806","2025-05-27"
"0003379534","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201801-201803","2025-05-27"
"0003379535","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201710-201712","2025-05-27"
"0003379536","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201707-201709","2025-05-27"
"0003379537","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201704-201706","2025-05-27"
"0003379538","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201701-201703","2025-05-27"
"0003379539","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201610-201612","2025-05-27"
"0003379540","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201607-201609","2025-05-27"
"0003379541","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201604-201606","2025-05-27"
"0003379542","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201601-201603","2025-05-27"
"0003379543","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201510-201512","2025-05-27"
"0003379544","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201507-201509","2025-05-27"
"0003379545","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201504-201506","2025-05-27"
"0003379546","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201501-201503","2025-05-27"
"0003379547","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201410-201412","2025-05-27"
"0003379548","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201407-201409","2025-05-27"
"0003379549","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201404-201406","2025-05-27"
"0003379550","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201401-201403","2025-05-27"
"0003379551","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201310-201312","2025-05-27"
"0003379552","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201307-201309","2025-05-27"
"0003379553","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201304-201306","2025-05-27"
"0003379554","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201301-201303","2025-05-27"
"0003379555","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201210-201212","2025-05-27"
"0003379556","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201207-201209","2025-05-27"
"0003379557","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201204-201206","2025-05-27"
"0003379558","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201201-201203","2025-05-27"
"0003379559","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201110-201112","2025-05-27"
"0003379560","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1995年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201107-201109","2025-05-27"
"0003379561","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201104-201106","2025-05-27"
"0003379562","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201101-201103","2025-05-27"
"0003379563","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201010-201012","2025-05-27"
"0003379564","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201007-201009","2025-05-27"
"0003379565","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201004-201006","2025-05-27"
"0003379566","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","201001-201003","2025-05-27"
"0003379567","00100409","形態別総固定資本形成 名目原系列　前年同期比・寄与度（1981年1Q～）",NA,"四半期別ＧＤＰ速報","過去の値","2次速報値",NA,"四半期","200910-200912","2025-05-27"
